Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,86724.0,0.03247,2815.93,SELL,21-04-2025 06:21,-25.33157,Open Short,0.0,0xd83aba0603eca74c5d270421f024cb020407001569e14154c79db01de636f0c7,87695730160,True,0.647663,908000000000000.0,1750000000000.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,JELLY,0.033253,9083.0,302.04,BUY,22-03-2025 00:08,-597589.0,Close Short,53.562451,0x24834584df2ca0036cc6042000a33d01d600283774b75cb4ff09a1278bcbc3a8,81155155993,True,0.101483,130000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,15.346,70.8,1086.5,BUY,14-04-2025 05:16,9602.38,Open Long,0.0,0xa78e58394c56c69e5f1004217e902802016e0034b7616e6b4953f0371be3e82d,86343437671,True,0.380273,991000000000000.0,1740000000000.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,ME,1.6286,30.0,48.86,SELL,09-02-2025 01:22,-31005.4,Open Short,0.0,0x1da3619b4c2290dc586f041d64bb0302054100cea852dd8722fa5adb18cd0078,70804175684,False,0.004689,962000000000000.0,1740000000000.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,ETH,2673.9,0.2877,769.28,SELL,20-08-2024 13:10,-13.7655,Open Short,0.0,0x1215d64bc9d68aea87d0040fd41817014700fc501d29e83e0464e8d99f256cc3,34835492085,True,0.269248,922000000000000.0,1720000000000.0
0x083384f897ee0f19899168e3b1bec365f52a9012,ETH,2864.5,0.19,544.25,SELL,04-02-2025 03:42,-1111.1776,Open Short,0.0,0x3e0bae8a3bc432b83102041d1562420201060023d0de9487c13adc555b00236a,69196728265,False,0.027212,778000000000000.0,1740000000000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,PURR/USDC,0.128,7153.0,915.58,SELL,28-04-2024 07:23,325484.0,Sell,0.0,0xd9d70ee9b53fb4d0e94a0408a998d402022000ae750c38703abe989969fc1c61,20564333983,True,0.320454,1020000000000000.0,1710000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,kPEPE,0.021045,23754.0,499.9,SELL,21-11-2024 20:29,167209.0,Close Long,2.114106,0x880f72c234b382671d5404175b75fd01f400dca3577726bdc95a2077523d3df7,49032751032,True,0.174966,648000000000000.0,1730000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,20.943,1000.0,20943.0,BUY,14-12-2024 09:00,30327.92813,Buy,0.0,0x54eddbc34717a8d8473604192e803d018e00dc9214da6b654fb29135851221cd,55327605758,True,0.29999995,1010000000000000.0,1730000000000.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,TRUMP,11.898,42.0,499.72,SELL,24-03-2025 08:56,7769.8,Close Long,19.236,0xd890e0040459c6530e1d04202729bc0142008be334bebe7315d40f5a5b916c39,81466235460,True,0.1749,789000000000000.0,1740000000000.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,@107,19.3,25.91,500.06,BUY,01-05-2025 09:12,951.9705934,Buy,0.0,0xacfd0352e9331e86857704229489d3019e000d5d3eec64031122603de0d03288,90125488396,False,0.00129549,831000000000000.0,1750000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,20.359,3.0,61.08,SELL,27-02-2025 07:06,0.0,Open Short,0.0,0x79d1aeddea2c61126136041e89eb2802033100f9ce85c65787e733921a70e617,75385331471,True,0.018323,107000000000000.0,1740000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63053,1473.6,929.15,BUY,18-03-2025 12:50,409933.6,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,0.312193,742000000000000.0,1740000000000.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,HYPE,16.957,80.58,1366.4,BUY,18-04-2025 04:21,-3180.58,Close Short,7.663158,0xb31a2aab5e86c5bdd2aa0421bf136f016900b2f093f774d4198d79f4bf0bfc27,87246441618,True,0.478238,407000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,14.752,136.77,2017.63,SELL,10-03-2025 06:33,577.74,Close Long,47.705376,0xed284210a71218e7925d041f3ec7b30202cf0075c77161a19deb384e8b21a3a2,78543381625,True,0.605289,121000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,13.8,50.0,690.0,BUY,10-03-2025 23:02,21657.56,Open Long,0.0,0x5396d7bea062503cb05b041f4a338d0201c300e4a35aa0faa2e545688f181ea4,78760997451,False,0.0,478000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,26.754,1.34,35.85,SELL,15-02-2025 09:16,-198.85,Open Short,0.0,0xd7033a8823a684604c5b041dc8b26401b0003db0e6c3e74d787c1f426ab66cde,72434869035,True,0.012547,1070000000000000.0,1740000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,93251.0,0.21447,19999.54,BUY,25-04-2025 03:15,-37.84025,Close Short,10.980864,0x8543ffeb4fdab50bfa0304222f29b702012700b5ee6b85c21ed9215e3bc8ba45,88683244072,True,4.599894,30600000000000.0,1750000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,kBONK,0.015465,6452.0,99.78,SELL,23-04-2025 05:41,-6785609.0,Open Short,0.0,0xa75bbd0c36ac1063e0bc04221017110201b200d7850ecdb21cac010b61570557,88145986820,True,0.034923,481000000000000.0,1750000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,23.347,39.47,921.51,SELL,19-02-2025 12:47,325.1788017,Sell,14.92351,0xf53d814b56e1556c04de041e0b6df001ae005294fed475d2904f087fdbab98d5,73354100462,True,0.322527,28200000000000.0,1740000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,kPEPE,0.020235,14962.0,302.76,BUY,22-11-2024 23:41,162066.0,Open Long,0.0,0xbb70ed8920b1f0b779d8041773176102012d000476627458511168a792ea4d9a,49336812285,True,0.105964,822000000000000.0,1730000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,11.259,33.48,376.95,BUY,04-04-2025 16:39,10459.34,Open Long,0.0,0x622336b5ca6867ddadde0420e28be101d8003328bbfa06c261c467fac658426a,83877450402,True,0.113085,1030000000000000.0,1740000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,83275.0,0.12012,10002.99,BUY,12-04-2025 05:59,-82.16186,Close Short,-4.62462,0x183a84cbd2555bb4e7e404215e968201680049a3c71fee6d1ca663e411e19600,85927531011,True,2.500748,517000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,14.681,13.62,199.96,SELL,12-03-2025 01:02,214562.39,Close Long,19.039398,0x3655a111928eedee013c041f5c2d5402013c008ea1f39f2a909376e7d5023bc2,79152457130,True,0.049988,500000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,13.799,241.61,3333.98,BUY,26-03-2025 20:19,-2117.71,Close Short,64.26826,0x72cfe07c086c934d56670420501ba702011a00b7c3411bd5da275c5bfb5126ac,81932755382,True,1.000192,415000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,21.2,44.74,948.49,BUY,24-02-2025 13:50,118132.53,Open Long,0.0,0x615ab22c683d51035e29041e5d21000202cf00587ea94635b45cd969a8008287,74410211133,False,0.091054,796000000000000.0,1740000000000.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,105366.0,0.94907,99999.71,BUY,20-01-2025 02:55,-3.95801,Close Short,273.237253,0xf20e5afd2b6b6714193c041bdf164502027a009239c3560e46699de87581e787,64498961756,True,29.999912,302000000000000.0,1740000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,23.121,1.72,39.77,SELL,15-12-2024 02:38,694.38,Close Long,0.629004,0x0000000000000000000000000000000000000000000000000000000000000000,55465378221,False,0.001988,517000000000000.0,1730000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94669.0,0.15844,14999.36,SELL,28-04-2025 19:53,20.38799,Close Long,91.467412,0xee064635feacb12f964804226aed9c02029d00a4d4c41db1b7594de2e898bdbf,89547195688,True,3.449851,1070000000000000.0,1750000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,SOL,142.95,17.48,2498.77,SELL,22-04-2025 19:15,-69.77,Open Short,0.0,0x00c0c2251e175edcfedc042208fa3c02017d00141e54e623c061ddfae1436288,88017598983,True,0.874568,965000000000000.0,1750000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,APE,0.44329,1127.7,499.9,SELL,12-04-2025 23:07,0.0,Open Short,0.0,0x30b6fea769b51395e67204216a2ec901a100d6e0c418b1e16c28d94364123fdc,86073748305,True,0.174964,240000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,18.943,7.29,138.09,BUY,29-04-2025 06:25,-13070.77,Close Short,-1.356669,0x407c51a3376013bc11a004227219960201130086f695d8530cb3ed10d106181a,89651467411,True,0.041428,663000000000000.0,1750000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,ONDO,1.37,78.0,106.86,BUY,08-02-2025 14:57,86.0,Open Long,0.0,0x4ca3e3960b1704ae1f06041d5dba25014600d2947fa9b58fc19537e1173397f8,70696535251,False,0.010686,411000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,14.034,37.7,529.08,SELL,26-03-2025 19:43,-5173.77,Open Short,0.0,0xef557a1635f77cc298fb04204fae4202010500b6cac2496230462a646933968a,81924172456,True,0.158724,255000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.11,10.0,221.1,SELL,24-02-2025 19:02,20391.52,Close Long,2.156,0xdb0f6452cf9c3ab54a03041e60b386019800be12ead984801a6b95479f247a35,74429385598,False,0.021225,424000000000000.0,1740000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,kPEPE,0.008057,39285.0,316.52,BUY,22-04-2025 15:55,-4167646.0,Close Short,-0.196425,0x21bea79b07ad5cb77cfc042206b8b801b2004a0f013f380ae174ca5cacdc8c05,87984322422,True,0.110781,199000000000000.0,1750000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,WLD,3.1408,342.5,1075.72,BUY,17-07-2024 16:36,-29883.8,Close Short,2.181725,0xe2a048d161f85052f77d040da0946601de0052a1723a33a24274a478465991d0,30144933614,True,0.376503,815000000000000.0,1720000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,25.22,0.83,20.93,SELL,19-12-2024 11:13,25276.8741,Sell,0.115587,0x0000000000000000000000000000000000000000000000000000000000000000,56529334243,False,0.001046,639000000000000.0,1730000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,84729.0,0.13096,11096.11,SELL,16-04-2025 21:53,-0.40066,Open Short,0.0,0x40a8a61ef6a2c2b7b1e70421aa7ce302015f00611523947c0a5d856309d2a154,86976957746,True,2.552105,988000000000000.0,1740000000000.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,@107,16.819,0.5,8.41,SELL,19-04-2025 02:49,200.5069643,Sell,0.022489,0xa50db568d99ee22157660421ce2f2e01e800c9892ae43a463999d45e20e9b7d0,87393774913,True,0.002943,972000000000000.0,1750000000000.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,SOL,112.27,39.59,4444.77,BUY,03-04-2025 20:21,8524.84,Open Long,0.0,0x7e246847f6b6a87007df0420d482750201a800989dd7dae4ed8e7e3bab404985,82571863019,False,0.222238,87100000000000.0,1740000000000.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,ANIME,0.095789,4983.0,477.32,SELL,22-01-2025 11:35,60568.0,Close Long,-10.783212,0x52850fb47fc12a546a61041c1a0e7301a1006dc6b6002ed9fc51e222de1f009b,65526925774,True,0.16706,866000000000000.0,1740000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BTC,101957.0,0.0001,10.2,SELL,01-02-2025 16:53,0.19873,Close Long,-0.00553,0xcd228be229a9a3d94e8e041ceddd3801d4001d90c93f0bbf3e43327f6c1587d4,68209888714,True,0.003568,119000000000000.0,1740000000000.0
0xb899e522b5715391ae1d4f137653e7906c5e2115,TRUMP,9.7036,199.8,1938.78,BUY,11-03-2025 06:21,-26465.7,Close Short,9.632358,0xfc5323c5117ecd3071b9041f4f428c0204f10069d9c5ad6084f92ce867e4a971,78881745502,True,0.484694,450000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,13.851,158.5,2195.38,SELL,11-12-2024 09:59,63602.49423,Sell,50.941869,0xc584c17e4e7bcaf589220418f1007d01d50063c3b912335f134572f3d4a88b5d,54567697179,True,0.548845,874000000000000.0,1730000000000.0
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,ENA,0.8001,365.0,292.04,SELL,31-01-2025 19:37,-391860.0,Open Short,0.0,0x0000000000000000000000000000000000000000000000000000000000000000,67987281194,False,0.029203,398000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,27.541,9.42,259.44,SELL,14-02-2025 19:55,-3533.78,Open Short,0.0,0xc23bd820411bf87fe533041dbfab840201310023d698287c87a25710996136cd,72274104148,True,0.090802,313000000000000.0,1740000000000.0
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,VIRTUAL,1.001,1383.2,1384.58,BUY,28-02-2025 09:16,-7971.0,Close Short,131.293344,0x247cca63a031f9ba1fa9041e9c24dc0201360000a41dc64576af999273c22f15,75695159632,False,0.138458,480000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,14.413,197.29,2843.54,SELL,19-03-2025 12:51,-142.48,Open Short,0.0,0x056436693c4cb5daab6f041fd7cc6801b000328e22573bb7da909a4b5f2b5ced,80680361423,True,0.853062,110000000000000.0,1740000000000.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,PURR/USDC,0.25426,4700.0,1195.02,SELL,29-11-2024 23:24,239824.2137,Sell,409.406054,0x89f4f1f1ac4f038d757a041803487601cf00528211329ba05ed59ada15b743a0,51330085957,False,0.114721,131000000000000.0,1730000000000.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,MELANIA,0.73898,937.2,692.57,SELL,17-03-2025 07:24,-4496.8,Open Short,0.0,0x6a16197df9c8d246074f041fb33d7a015900cc8b0ec2f0021a2a6ed397d30825,80262649641,False,0.069257,142000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,12.85,4.56,58.6,BUY,12-03-2025 14:52,138105.53,Open Long,0.0,0x7a4f0d5db70345b7d0d0041f65c8790168001f1e311eb5d2ddf6fd5ad3ffff5c,78855706979,False,0.002929,280000000000000.0,1740000000000.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,kBONK,0.020291,68143.0,1382.69,SELL,29-02-2024 05:39,0.0,Open Short,0.0,0x71bae58f11b050522c7e0407d36f4d01380007ff3bca222a6cacc95f626118fc,11316591478,False,-0.027653,375000000000000.0,1710000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,25.4,40.0,1016.0,SELL,19-12-2024 13:16,22331.87021,Sell,8.347229,0x2fbaf54a9e57ef0a6980041999587901370092fde625494f501edb18f198730f,56547178034,False,0.0508,1050000000000000.0,1730000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,85063.0,0.23511,19999.16,SELL,18-04-2025 00:38,12.92445,Close Long,14.81193,0x10f545957313354abf010421bc8b5002016c005a7cea2ccb4236326c40a98ed1,87219887601,True,4.599807,875000000000000.0,1740000000000.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,@107,22.084,9.72,214.66,BUY,29-01-2025 03:03,587.6300912,Buy,0.0,0x08a38ee2d7f352073d58041cb4329102035d0063cf6c3d453a98e5f455130cf5,67313425761,True,0.00340196,324000000000000.0,1740000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94084.0,0.011,1034.92,BUY,28-04-2025 19:32,4.20862,Open Long,0.0,0x1a5a2285991bb59abd9c04226aad4502014c008e3fbbc585e5bd547c5c6276d4,89541727306,True,0.238032,406000000000000.0,1750000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.598,5.85,132.2,BUY,24-02-2025 07:17,9106.4,Open Long,0.0,0x93defba7dab03211901c041e58a9310202da00bba3d8596ea52f25e5a86768a2,73505718936,False,0.01269,876000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,13.31,30.0,399.3,SELL,29-03-2025 04:17,64821.62,Close Long,0.033,0x584767bb0e1c96e2a86d042076b530020153005d7a05df49c26c985a5939ec1d,82393596028,False,0.03993,857000000000000.0,1740000000000.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,MELANIA,0.5,30.2,15.1,BUY,23-04-2025 22:00,-1898499.1,Close Short,1.689086,0x6bee7da623920fe4e37304221b411402025d004fe1e58f65b4347852adf86adc,88366226175,False,0.001449,533000000000000.0,1750000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,15.158,275.51,4176.18,BUY,07-03-2025 00:35,84737.93,Open Long,0.0,0xfbb24ef44cc7e304e324041f094a48012000a5da188ec7d2b8c53cb7728701f7,77670309700,False,0.0,1110000000000000.0,1740000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,84453.0,0.94878,80127.32,BUY,19-04-2025 02:48,100.7534,Open Long,0.0,0xb92cd739791c43335f8b0421ce2cad01bb001b96f0df942777842eec463e5587,87393717943,True,18.429282,123000000000000.0,1750000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ADA,0.78956,18.0,14.21,BUY,21-11-2024 17:01,-470.0,Close Short,-0.00504,0x1fc7d00d2c51854e9db8041758736e01e900d7f406b6f95b8d4f0a5c84461d78,48979511985,True,0.004974,926000000000000.0,1730000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,19.666,47.18,927.84,BUY,25-02-2025 22:52,-3059.28,Close Short,6.340992,0xa87b95b4f5d832b5b0c6041e73b43f02053a00e258f1d350d5204be015165981,74914492567,True,0.324744,482000000000000.0,1740000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,ZEREBRO,0.027826,12814.0,356.56,SELL,22-04-2025 13:33,-140507.0,Open Short,0.0,0x0a5e9b20984b9ff1120d0422051da50203c8004d52f1e9ae828c7e4a70d362e7,87964198015,True,0.124796,50700000000000.0,1750000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,@142,94881.0,0.00105,99.63,BUY,29-04-2025 05:48,0.040313367,Buy,0.0,0x1a59701fc1b0f516062d042271af8e01d5006765e47a13107bc173e703eab45f,89645094552,False,1.05e-07,459000000000000.0,1750000000000.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,100761.0,0.0356,3587.09,BUY,02-02-2025 03:55,1.84905,Open Long,0.0,0x83fb6d167d802d2c1ed0041cf5501501e40037636349b4b129e1e51e25e7b88a,68328306196,True,1.076127,894000000000000.0,1740000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,POPCAT,0.9731,40.0,38.92,SELL,21-07-2024 01:24,-2285.0,Open Short,0.0,0x06c1cd64b3de6beaf055040dd20366014b00311f875cda83fb88129de21e8e72,30550959645,True,0.013623,693000000000000.0,1720000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,HYPE,13.81,21.67,299.26,SELL,10-03-2025 22:36,674.9,Close Long,-93.807263,0xecca07b207ad1c3c4dd7041f49e6c5020139009a73e3e01c07ec354e2fb02915,78754144727,True,0.104741,928000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,22.0,0.53,11.66,SELL,24-02-2025 18:51,12314.61,Close Long,0.039697,0x1d48e2c967c888037c2e041e6093f302013c008177952c66aca419113ec3451b,74457223148,False,0.001166,1060000000000000.0,1740000000000.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,82825.0,1.69068,140030.57,BUY,04-03-2025 19:01,6.63869,Open Long,0.0,0xf35bf67eb2c9cb51d607041ee4b0d2020253006b905d9bc1788645d37f231a4b,77037771215,True,42.009171,213000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.402,140.36,3144.34,BUY,24-02-2025 08:56,44126.03,Open Long,0.0,0x8bf32bc1bbe0f73aab21041e59cb4a0201c400671625e62b9d9ac5431a1a9bcc,73505721075,False,0.301856,551000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,18.509,88.81,1643.78,BUY,25-02-2025 10:06,1256.886233,Buy,0.0,0x244e8cff96f6aa7f73d4041e6b01dc02045400b8462723bae107db8babfd9ec9,74676992187,True,0.03108347,880000000000000.0,1740000000000.0
0xb899e522b5715391ae1d4f137653e7906c5e2115,SOL,138.21,72.35,9999.49,SELL,09-03-2025 06:51,-2757.68,Open Short,0.0,0x03993f8a67e1ccd19df0041f2e72e60201300049910f3db3222586a40a3eaa5a,78292905151,True,2.499873,971000000000000.0,1740000000000.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,KAITO,0.82488,120.0,98.99,SELL,23-04-2025 02:00,-36540.0,Open Short,0.0,0xa3e431009dab21b00dbc04220d96820201f100020c9e1ab8acf3c5c14f9a286e,88083975922,False,0.009898,229000000000000.0,1750000000000.0
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,FARTCOIN,0.564,3024.7,1705.93,BUY,03-04-2025 01:46,-97836.2,Close Short,-117.9633,0x481dc7ebc405d15b52de0420c79b2e02056400b98ade38791980cd392535b9ab,83383708170,True,0.597075,15400000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,27.118,15.79,428.19,BUY,30-01-2025 19:17,-1958.6,Close Short,-1.040561,0x4bd1a777934807d860cb041ccf371b02026f0050b47cea3edb18a1906f9e73c2,67753062418,True,0.149867,563000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,23.789,12.5,297.36,BUY,07-02-2025 06:10,2488.575733,Buy,0.0,0xb8db4751522503c808af041d4799b501c2009e790a372fe0e937cc6d336e1cb3,70308008261,True,0.00437496,137000000000000.0,1740000000000.0
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,HYPE,24.176,88.76,2145.86,SELL,23-01-2025 05:54,10359.39,Close Long,107.559368,0xde2a57cbeebf7c841122041c2ec4b601790049093a5be7e3709632465610f61d,65745971219,True,0.751051,531000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,20.6,257.04,5295.02,SELL,27-02-2025 10:57,-1353.13,Open Short,0.0,0x0000000000000000000000000000000000000000000000000000000000000000,75428122333,False,0.264751,1110000000000000.0,1740000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,ANIME,0.10429,1073.0,111.9,BUY,23-01-2025 19:03,-95119.0,Close Short,22.955762,0x5beac4c400c41e7ddbba041c3da68202031200d7ddd4c001b56c46a981f6bf05,65888741948,True,0.039166,804000000000000.0,1740000000000.0
0x271b280974205ca63b716753467d5a371de622ab,PAXG,3356.4,8.661,29069.78,SELL,21-04-2025 03:09,-93.089,Open Short,0.0,0x8db4338e8c73c22a46850421ee08650127006e47759875da5f9d1c7db7e5097b,87625325796,False,1.395349,85800000000000.0,1750000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,BTC,94320.0,0.0265,2499.48,SELL,23-04-2025 14:15,-1.9952,Open Short,0.0,0x38ae2d1d160bba5d7498042215f82102017800b6e5dd7e812af84ae5c904e5bc,88255514695,True,0.874818,1040000000000000.0,1750000000000.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@107,29.463,165.48,4875.54,SELL,29-12-2024 06:06,1811.892329,Sell,762.485931,0x3c7eb2b7aa88fbe212d7041a2b2def01c500d220c0b599dbfcd15b56bb76e84f,59294775320,True,1.63818,1090000000000000.0,1740000000000.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,MELANIA,0.4286,4557.7,1953.43,SELL,16-04-2025 10:40,-1480932.0,Open Short,0.0,0x3051a03ce0abea3a1c940421a2dc0c02018000a70042442e2e49e55d802981cd,86855684940,False,0.187529,779000000000000.0,1740000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,INJ,32.48,4.6,149.41,SELL,05-12-2024 14:45,-9.6,Open Short,0.0,0x979ddc97a9f8e14a51760418786ab701c0007d2c3acdf72369a72c5b1156045d,52886781679,True,0.052292,114000000000000.0,1730000000000.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,@107,19.3,12.92,249.36,BUY,01-05-2025 09:13,1682.694056,Buy,0.0,0x704ca0210644fd039cb80422948aa402014600ac7f33c6739b1461637195e328,90125488396,False,0.00064595,277000000000000.0,1750000000000.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@125,0.49173,77.2,37.96,SELL,26-12-2024 03:05,77.21083997,Sell,-82.451337,0xd2f3d47c910a4d9af9ca0419fde41802012c00ba3ce1a6cf3fc37f188926d77b,58625884028,True,0.012754,567000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,33.531,25.0,838.27,SELL,21-12-2024 19:47,17955.99328,Sell,62.818242,0x2714dff0899f61694c030419c033c80202230088c7d9de12f6b66751adff0087,57402420604,True,0.251482,871000000000000.0,1730000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,IP,3.9832,125.6,500.29,SELL,15-04-2025 01:10,0.0,Open Short,0.0,0x972e4da09992274d144a04218c35230202440041b94ad5457ecc166b18da18bc,86573759995,True,0.175101,347000000000000.0,1740000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,DOGE,0.4013,1245.0,499.62,BUY,22-11-2024 21:47,2665.0,Open Long,0.0,0x79d3099eb2e3ff8c98a00417716eda01a800bd885ab25d5ccadb043c6d52de27,49315662037,True,0.174866,583000000000000.0,1730000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,HYPE,21.4,25.93,554.9,SELL,08-01-2025 18:35,456.23,Close Long,8.030521,0xf1ded9e604c8d713028d041af645ea0202830087ce16e9afb91ad0cc7c061de7,61443352070,False,0.05549,730000000000000.0,1740000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,kBONK,0.045341,3420.0,155.07,SELL,01-12-2024 12:37,-2395.0,Open Short,0.0,0xb55f19b0ab7175ff24da0418238fa401ac00d6c6ea2e9165969cc74cd63daa5f,51639954359,True,0.054273,49600000000000.0,1730000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,POPCAT,0.32909,1363.0,448.55,SELL,22-04-2025 20:34,-260875.0,Open Short,0.0,0x51997af109e0fc9eafd5042209e2ca0205f200143d3559683b3b6bbdc7ca4f20,88039158256,True,0.156992,289000000000000.0,1750000000000.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,ETH,3430.7,4.2357,14531.42,SELL,20-12-2024 06:07,30.0,Close Long,109.069275,0x40ae13f2d73f62709c180419a7ba650201c500b618d86f7fb2543471d37aba35,56826027786,True,5.085995,656000000000000.0,1730000000000.0
